,insee,Nom,Surface,geometry,dep
4147,77222,Guignes,571.0,"POLYGON ((2.804709099999999 48.65249249977849, 2.8118297 48.6520578997786, 2.814703499999999 48.65147329977874, 2.816010799999999 48.64810239977959, 2.809141299999999 48.6443105997805, 2.8062961 48.6430696997808, 2.804702299999999 48.64169599978116, 2.802157699999999 48.6402987997815, 2.799165299999999 48.64023599978154, 2.801038999999999 48.63846559978196, 2.803399599999999 48.63834589978197, 2.806959899999999 48.63983399978163, 2.808810799999999 48.63807109978205, 2.8079277 48.63484179978285, 2.809722999999999 48.63321409978325, 2.8126538 48.63317939978327, 2.815174499999999 48.63169619978364, 2.8189758 48.63393539978308, 2.8209694 48.63256679978342, 2.824658399999999 48.63176839978362, 2.823218999999999 48.62960679978413, 2.818953099999999 48.63118509978375, 2.817653299999999 48.63095809978381, 2.8151823 48.62896569978431, 2.818296699999999 48.62727239978472, 2.814506 48.62647329978491, 2.805882699999999 48.62314869978574, 2.800889199999999 48.62030129978644, 2.7936363 48.62063069978635, 2.794087999999999 48.62260159978588, 2.790587199999999 48.6229131997858, 2.789695699999999 48.62234669978594, 2.787470999999999 48.62323059978572, 2.788444699999999 48.62538449978521, 2.7831058 48.62939359978422, 2.781866299999999 48.62955599978418, 2.780161799999999 48.6311040997838, 2.789906899999999 48.63604559978256, 2.7890982 48.64018609978153, 2.791789699999999 48.6410882997813, 2.790539599999999 48.64592649978012, 2.785254799999999 48.64735259977975, 2.804709099999999 48.65249249977849))",77
4148,77457,Solers,627.0,"POLYGON ((2.706312899999999 48.66505419977538, 2.7093767 48.66513159977536, 2.710094499999999 48.66631489977506, 2.709792399999999 48.66814389977461, 2.717914299999999 48.66910159977436, 2.720198399999999 48.66966379977424, 2.719865899999999 48.6713761997738, 2.7219413 48.67169429977373, 2.724586399999999 48.67398969977316, 2.726041499999999 48.67347309977328, 2.727447399999999 48.67234239977356, 2.730139299999999 48.67232439977358, 2.732696499999999 48.6709615997739, 2.735701199999999 48.67287139977344, 2.736453899999999 48.6710676997739, 2.7390558 48.66864209977449, 2.741054799999999 48.66952849977426, 2.7416157 48.66782349977467, 2.740344199999999 48.66615519977509, 2.740857499999999 48.66509749977536, 2.744421499999999 48.66203739977612, 2.742742299999999 48.66071499977646, 2.741418599999999 48.6581265997771, 2.741347499999999 48.65301529977835, 2.7432561 48.65073269977891, 2.745900099999999 48.65147829977874, 2.744250099999999 48.64982169977915, 2.741035199999999 48.64866189977941, 2.7400237 48.64875139977941, 2.737586199999999 48.64680779977988, 2.733175 48.64519909978029, 2.728585799999999 48.64610669978006, 2.727838299999999 48.64505369978033, 2.726016399999999 48.64523409978028, 2.7240844 48.64859009977945, 2.720084699999999 48.64696769977985, 2.720391399999999 48.64921289977931, 2.718580699999999 48.65137159977876, 2.716164399999999 48.6512278997788, 2.714709799999999 48.64734539977977, 2.712077099999999 48.64835289977951, 2.713184899999999 48.65147729977874, 2.709253299999999 48.65270879977842, 2.7072568 48.65689759977739, 2.707574799999999 48.6609107997764, 2.706046699999999 48.66126339977633, 2.706694799999999 48.66425609977556, 2.706312899999999 48.66505419977538))",77
4149,77136,Courquetaine,781.0,"POLYGON ((2.722133999999999 48.69463709976803, 2.722658299999999 48.69493679976797, 2.7294 48.69567619976777, 2.7309459 48.6972887997674, 2.735465899999999 48.6952431997679, 2.740384199999999 48.69348529976833, 2.742168899999998 48.69528569976788, 2.743352099999999 48.69325659976838, 2.747211299999999 48.69378449976824, 2.747861999999999 48.69187249976873, 2.757264099999999 48.69149249976883, 2.755255799999999 48.68977959976925, 2.758532499999998 48.6887279997695, 2.7603251 48.68926909976938, 2.762324499999999 48.68565399977028, 2.765669799999999 48.68606369977019, 2.768254299999999 48.68204269977115, 2.771823199999999 48.68259549977101, 2.773422899999999 48.68006999977165, 2.769401299999999 48.6791155997719, 2.771645099999999 48.67554119977277, 2.766489999999999 48.6738058997732, 2.7622428 48.66773369977469, 2.759320999999999 48.66923719977433, 2.756659 48.6662045997751, 2.753629199999999 48.66641589977505, 2.751953799999999 48.66719459977484, 2.751013199999999 48.66464119977547, 2.749286899999999 48.66348649977576, 2.744421499999999 48.66203739977612, 2.740857499999999 48.66509749977536, 2.740344199999999 48.66615519977509, 2.7416157 48.66782349977467, 2.741054799999999 48.66952849977426, 2.7390558 48.66864209977449, 2.736453899999999 48.6710676997739, 2.735701199999999 48.67287139977344, 2.732696499999999 48.6709615997739, 2.730139299999999 48.67232439977358, 2.727447399999999 48.67234239977356, 2.726041499999999 48.67347309977328, 2.725911499999999 48.67594529977269, 2.726467099999999 48.67783539977221, 2.725334499999999 48.67852599977203, 2.727366099999998 48.68132769977134, 2.730020399999999 48.68220849977111, 2.7366269 48.68523459977037, 2.740084099999998 48.6859331997702, 2.740078099999999 48.68754999976981, 2.7383472 48.68785679976974, 2.7344713 48.68960069976929, 2.734268199999999 48.68880309976949, 2.729133799999999 48.68965599976926, 2.724722199999999 48.69006189976918, 2.7244619 48.69291219976846, 2.722133999999999 48.69463709976803))",77
4150,77352,Ozouer-le-Voulgis,1137.0,"POLYGON ((2.744421499999999 48.66203739977612, 2.749286899999999 48.66348649977576, 2.751013199999999 48.66464119977547, 2.751953799999999 48.66719459977484, 2.753629199999999 48.66641589977505, 2.756659 48.6662045997751, 2.759320999999999 48.66923719977433, 2.7622428 48.66773369977469, 2.766489999999999 48.6738058997732, 2.771645099999999 48.67554119977277, 2.769401299999999 48.6791155997719, 2.773422899999999 48.68006999977165, 2.774395299999999 48.68031119977158, 2.777486399999999 48.67723379977235, 2.780353299999999 48.6778949997722, 2.7810638 48.67571509977273, 2.782857999999999 48.67758279977227, 2.785549199999999 48.67765919977225, 2.792872399999998 48.68180549977124, 2.800196299999999 48.68515329977041, 2.803907199999999 48.67867119977199, 2.803860699999999 48.67764599977226, 2.803044799999999 48.67499029977291, 2.8032729 48.6737867997732, 2.805373099999999 48.67104339977389, 2.807575099999999 48.66717279977486, 2.808444199999999 48.66427519977555, 2.810274499999998 48.66447029977552, 2.808144399999999 48.65863729977696, 2.8032849 48.66035169977653, 2.800902699999999 48.65993629977664, 2.795517699999999 48.65774169977718, 2.795498299999999 48.65708829977733, 2.792241399999999 48.65687929977741, 2.788198399999999 48.65943949977676, 2.786588899999999 48.66004239977661, 2.781578899999999 48.65815099977708, 2.776060199999999 48.65304099977835, 2.776258699999999 48.65072059977891, 2.7741239 48.6507695997789, 2.772663199999999 48.64996379977909, 2.7709296 48.6475862997797, 2.768234099999999 48.64582739978014, 2.765483099999999 48.6451647997803, 2.757666899999999 48.64584549978013, 2.754686899999999 48.64656399977994, 2.7526256 48.64869839977941, 2.752666499999999 48.65158319977869, 2.748373299999999 48.64974399977917, 2.745900099999999 48.65147829977874, 2.7432561 48.65073269977891, 2.741347499999999 48.65301529977835, 2.741418599999999 48.6581265997771, 2.742742299999999 48.66071499977646, 2.744421499999999 48.66203739977612))",77
4151,77254,Liverdy-en-Brie,912.0,"POLYGON ((2.757264099999999 48.69149249976883, 2.758007699999999 48.69284199976848, 2.758785999999999 48.69665589976756, 2.7599002 48.69780339976725, 2.758799599999999 48.69966509976679, 2.761867599999999 48.70366539976581, 2.766719299999999 48.70548399976536, 2.770380899999999 48.70870599976455, 2.772050799999999 48.70906239976447, 2.776919399999999 48.71298809976349, 2.777803299999999 48.71574999976282, 2.7817384 48.71500899976299, 2.784379799999999 48.71502069976298, 2.785719699999999 48.7146131997631, 2.785124399999999 48.71268339976358, 2.7877285 48.71015989976421, 2.791750099999999 48.71004459976422, 2.7922337 48.70793169976475, 2.794865799999999 48.70852709976461, 2.796857799999999 48.70563329976532, 2.797903199999999 48.70588239976525, 2.7980428 48.70231069976613, 2.794285199999999 48.69678779976751, 2.797441799999999 48.69494229976796, 2.804146999999999 48.69310699976843, 2.801667999999999 48.68955099976931, 2.7979338 48.68730629976987, 2.800196299999999 48.68515329977041, 2.792872399999998 48.68180549977124, 2.785549199999999 48.67765919977225, 2.782857999999999 48.67758279977227, 2.7810638 48.67571509977273, 2.780353299999999 48.6778949997722, 2.777486399999999 48.67723379977235, 2.774395299999999 48.68031119977158, 2.773422899999999 48.68006999977165, 2.771823199999999 48.68259549977101, 2.768254299999999 48.68204269977115, 2.765669799999999 48.68606369977019, 2.762324499999999 48.68565399977028, 2.7603251 48.68926909976938, 2.758532499999998 48.6887279997695, 2.755255799999999 48.68977959976925, 2.757264099999999 48.69149249976883))",77
4152,95316,Jagny-sous-Bois,425.0,"POLYGON ((2.422868699999999 49.08698629967079, 2.426226099999999 49.08801749967054, 2.433401799999999 49.08764189967065, 2.434321999999999 49.08678619967087, 2.4383214 49.08915299967025, 2.4389615 49.0885435996704, 2.441945599999999 49.08990479967008, 2.442314999999999 49.0914186996697, 2.446054 49.09241239966946, 2.446554399999999 49.09359029966915, 2.449351399999999 49.09524719966876, 2.4485676 49.0930393996693, 2.4510531 49.0926270996694, 2.4545281 49.08979549967012, 2.4527622 49.08882069967036, 2.453701199999999 49.08741619967069, 2.455690799999999 49.08662099967089, 2.455333599999999 49.08419349967149, 2.456847999999999 49.08310059967175, 2.457669099999999 49.0804742996724, 2.458597999999999 49.07984559967256, 2.457931299999999 49.0768667996733, 2.462947399999999 49.07542959967367, 2.461937099999999 49.07270699967435, 2.4592603 49.07343079967416, 2.4569405 49.07512209967375, 2.4543974 49.07431429967392, 2.4526484 49.06978979967504, 2.450628599999999 49.06846839967537, 2.447187099999999 49.06855619967534, 2.444661199999999 49.0691071996752, 2.444245099999999 49.07023689967493, 2.441384599999999 49.06884009967528, 2.441503199999999 49.07131319967466, 2.440029499999999 49.07247289967438, 2.439289899999999 49.07527889967368, 2.429030399999999 49.0784949996729, 2.4296833 49.08074939967235, 2.4281024 49.082065999672, 2.422984199999999 49.08230169967195, 2.422194299999999 49.08376869967158, 2.421828 49.08677549967086, 2.422868699999999 49.08698629967079))",95
4153,95594,Seugy,170.0,"POLYGON ((2.408188899999999 49.12650609966104, 2.399469199999999 49.12150819966229, 2.3985579 49.12036059966255, 2.4018177 49.11929339966281, 2.3992562 49.11629339966355, 2.3964006 49.11651109966351, 2.395864699999999 49.1156671996637, 2.3931078 49.11579429966366, 2.385753499999999 49.11719809966333, 2.3834542 49.11820079966308, 2.384812099999999 49.11954609966275, 2.384951499999999 49.12274799966197, 2.3840762 49.12647419966105, 2.383062799999999 49.12739839966081, 2.386664999999999 49.1290608996604, 2.393001299999999 49.1282644996606, 2.394637599999999 49.12724589966083, 2.401273899999999 49.12694499966092, 2.402787399999999 49.12883879966044, 2.405732499999999 49.12839009966059, 2.408188899999999 49.12650609966104))",95
4154,95331,Lassy,197.0,"POLYGON ((2.425593199999999 49.09191569966956, 2.426635 49.09175789966962, 2.429847099999999 49.09610359966855, 2.430485599999999 49.09618829966853, 2.433458299999999 49.09938639966774, 2.440957699999999 49.10358069966669, 2.444600899999999 49.10108129966731, 2.449776799999999 49.10080129966737, 2.450294299999999 49.09941369966772, 2.451817499999999 49.09887149966787, 2.449351399999999 49.09524719966876, 2.446554399999999 49.09359029966915, 2.446054 49.09241239966946, 2.442314999999999 49.0914186996697, 2.441945599999999 49.08990479967008, 2.4389615 49.0885435996704, 2.4383214 49.08915299967025, 2.434321999999999 49.08678619967087, 2.433401799999999 49.08764189967065, 2.426226099999999 49.08801749967054, 2.422868699999999 49.08698629967079, 2.423056399999999 49.08894039967031, 2.425593199999999 49.09191569966956))",95
4155,95493,Le Plessis-Luzarches,91.0,"POLYGON ((2.449776799999999 49.10080129966737, 2.456905799999999 49.10106309966733, 2.458737599999999 49.09950659966771, 2.460834 49.09948949966768, 2.465260499999999 49.09859089966793, 2.4651763 49.0962664996685, 2.462895899999999 49.09660319966842, 2.462225599999999 49.09453839966892, 2.4596936 49.0933861996692, 2.4568878 49.09100609966982, 2.4545281 49.08979549967012, 2.4510531 49.0926270996694, 2.4485676 49.0930393996693, 2.449351399999999 49.09524719966876, 2.451817499999999 49.09887149966787, 2.450294299999999 49.09941369966772, 2.449776799999999 49.10080129966737))",95
4156,95154,Chennevières-lès-Louvres,460.0,"POLYGON ((2.526027499999999 49.03007889968488, 2.526303699999999 49.03226809968434, 2.528429899999999 49.03817139968287, 2.528947999999999 49.04206309968191, 2.530685699999999 49.04584909968097, 2.533440799999999 49.04583729968097, 2.534865099999999 49.04706239968067, 2.535808499999999 49.05082979967973, 2.541159799999999 49.05026729967988, 2.541692599999999 49.05112559967966, 2.5450132 49.05025659967988, 2.5465968 49.05129849967962, 2.548146099999999 49.0533449996791, 2.550087399999999 49.05317359967916, 2.550807999999999 49.05143929967958, 2.553352699999999 49.0514153996796, 2.554125099999999 49.05003049967993, 2.555881899999999 49.05050979967983, 2.5655719 49.04596649968094, 2.570068699999999 49.05016479967992, 2.5707936 49.0481727996804, 2.569203799999999 49.04424689968135, 2.570148299999999 49.04218919968187, 2.569338199999998 49.04091509968219, 2.567625499999999 49.04143359968206, 2.565704299999999 49.04192979968195, 2.5640154 49.03942729968255, 2.556993099999999 49.03677759968321, 2.555756999999999 49.03547769968354, 2.550774399999999 49.03521439968362, 2.551797699999999 49.03299829968415, 2.547590199999999 49.03269019968423, 2.545332699999999 49.03531279968357, 2.547649799999999 49.03603699968341, 2.544767999999999 49.03772439968299, 2.542707899999999 49.03763849968299, 2.543635799999999 49.03467189968374, 2.539746599999999 49.03363949968399, 2.5338159 49.03251199968428, 2.535855099999999 49.02944529968503, 2.533649499999999 49.02916909968511, 2.532046699999999 49.03239299968428, 2.532295599999999 49.03472379968372, 2.529394199999999 49.0339615996839, 2.5280838 49.03028449968483, 2.526027499999999 49.03007889968488))",95
4157,77511,Villeneuve-sous-Dammartin,756.0,"POLYGON ((2.610793399999999 49.03138449968454, 2.614224799999999 49.03345449968403, 2.621241199999999 49.03583579968344, 2.620162699999999 49.03759289968302, 2.625702299999999 49.03830209968283, 2.6328925 49.04034719968234, 2.640319299999999 49.04358349968153, 2.642975799999999 49.0441130996814, 2.645148999999999 49.04265429968176, 2.6472521 49.04038109968231, 2.650816499999999 49.03774869968296, 2.658354399999999 49.03667449968324, 2.658105899999999 49.03529729968358, 2.656576699999999 49.0339935996839, 2.659841999999999 49.02933989968504, 2.657081499999999 49.02548379968601, 2.6510136 49.02143279968701, 2.651133699999999 49.01947879968749, 2.649265299999999 49.0187358996877, 2.640010299999999 49.01633399968827, 2.632806899999999 49.0142209996888, 2.627122199999999 49.01206699968933, 2.629777999999999 49.01494679968863, 2.627990199999999 49.01533489968852, 2.6275949 49.01651819968822, 2.6224959 49.01557449968846, 2.622271 49.01690789968814, 2.620433399999999 49.01892749968763, 2.614861199999999 49.0235269996865, 2.612789399999999 49.02430309968629, 2.613778599999999 49.02857439968525, 2.6107057 49.03048819968477, 2.610793399999999 49.03138449968454))",77
4158,95351,Louvres,1142.0,"POLYGON ((2.473993799999999 49.04163299968202, 2.475203 49.04358739968152, 2.478462299999999 49.0453193996811, 2.481998399999999 49.05052439967982, 2.482125999999999 49.053758999679, 2.488793499999999 49.05318359967914, 2.489894699999999 49.05172339967952, 2.492110199999999 49.05121989967964, 2.493808299999999 49.05389559967897, 2.499032999999999 49.05451709967882, 2.504206399999999 49.057836399678, 2.503871399999999 49.05956429967758, 2.505585699999999 49.05965179967755, 2.5066104 49.06072629967727, 2.507050499999999 49.06460739967631, 2.508617099999999 49.06478969967629, 2.518634799999999 49.06374319967654, 2.522949899999999 49.0626709996768, 2.5154176 49.05298479967922, 2.518458399999999 49.05156269967956, 2.5278502 49.05041529967983, 2.5283877 49.04918579968015, 2.528169699999999 49.045779999681, 2.527186699999999 49.04400329968143, 2.5271409 49.04170049968199, 2.526266999999999 49.03861269968277, 2.528429899999999 49.03817139968287, 2.526303699999999 49.03226809968434, 2.526027499999999 49.03007889968488, 2.5251971 49.02689899968565, 2.517325899999999 49.02752009968551, 2.5098528 49.02867879968523, 2.509047199999999 49.02654459968575, 2.507327599999999 49.02679999968569, 2.506489999999999 49.02489099968616, 2.50001 49.02639799968579, 2.4984601 49.02403499968636, 2.493363099999999 49.02488369968615, 2.4936592 49.02645579968576, 2.487041099999999 49.025556299686, 2.484647899999999 49.02879629968521, 2.485157899999999 49.03125499968457, 2.481381399999999 49.03301069968413, 2.479425199999999 49.03474349968372, 2.4798776 49.03801369968292, 2.476158799999999 49.04079319968222, 2.473993799999999 49.04163299968202))",95
